"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","prediction_prob","prediction_class"
13538,"Fresno europeo","01/02/2011 12:55","Muy bajo (1 - 2 mts)",6,"Chico",-68.851358064,-32.8639129016,6,"Residencial Norte",2694682.37982,0,0.122231279623353,0
24951,"Paraiso","16/02/2011 12:15","Alto (> 8 mts)",93,"Grande",-68.8368220364,-32.8966427132,2,"Barrio Civico",2366816.36021,0,0.126670010683958,0
10191,"Liquidambar","20/12/2010 10:04","Medio (4 - 8 mts)",38,"Mediano",-68.8524943236,-32.8713464704,6,"Residencial Norte",2694682.37982,0,0.750407272128639,0
40859,"Fresno americano","08/04/2011 09:45","Alto (> 8 mts)",162,"Grande",-68.8396497393,-32.8849828198,1,"Parque Central",1655357.93265,0,0.0932442730997386,0
15870,"Morera","28/11/2011 21:04","Medio (4 - 8 mts)",66,"Grande",-68.8725401791,-32.8770047255,7,"Residencial Parque",1786336.08966,0,0.0759922769789628,0
14426,"Aguaribay","02/12/2011 09:33","Medio (4 - 8 mts)",86,"Grande",-68.8785937882,-32.8684784656,8,"Aeroparque",2203364.73622,0,0.364700290635931,0
12566,"Morera","11/01/2011 09:00","Alto (> 8 mts)",110,"Grande",-68.8447340492,-32.86278313,4,"Cuarta Oeste",1173332.70145,0,0.271684762202503,0
36024,"Morera","18/03/2011 11:07","Alto (> 8 mts)",180,"Grande",-68.8559909348,-32.8752168982,6,"Residencial Norte",2694682.37982,0,0.319992463886216,0
12622,"Morera","17/01/2011 09:24","Medio (4 - 8 mts)",130,"Grande",-68.8461679988,-32.8633745201,4,"Cuarta Oeste",1173332.70145,0,0.144712248153977,0
11499,"Morera","22/02/2011 11:35","Alto (> 8 mts)",70,"Grande",-68.8537945855,-32.8664302898,6,"Residencial Norte",2694682.37982,0,0.0239680615111242,0
1498,"Fresno europeo","24/11/2011 11:24","Bajo (2 - 4 mts)",30,"Mediano",-68.8719912587,-32.876403186,7,"Residencial Parque",1786336.08966,0,0.35754883589026,0
43530,"Prunas","19/10/2011 17:26","Bajo (2 - 4 mts)",26,"Mediano",-68.8310230368,-32.8824986612,3,"Parque O'Higgins",1531146.02653,0,0.799024793652406,0
20160,"Morera","13/05/2011 10:04","Alto (> 8 mts)",168,"Grande",-68.8590070154,-32.8921642219,5,"Residencial Sur",2423808.92355,1,0.889502770856889,0
6616,"Liquidambar","11/05/2011 09:55","Alto (> 8 mts)",52,"Mediano",-68.8548716137,-32.8925622531,5,"Residencial Sur",2423808.92355,0,0.704619587943854,0
12343,"Morera","18/01/2011 09:38","Alto (> 8 mts)",160,"Grande",-68.8470408566,-32.8662564163,6,"Residencial Norte",2694682.37982,0,0.925964653362123,0
12310,"Paraiso","12/01/2011 14:18","Alto (> 8 mts)",115,"Grande",-68.8467965684,-32.8663082119,6,"Residencial Norte",2694682.37982,0,0.0277800741569877,0
21395,"Paraiso","11/05/2011 10:08","Alto (> 8 mts)",135,"Grande",-68.8549740715,-32.8929504834,5,"Residencial Sur",2423808.92355,0,0.610601889384271,0
2744,"Fresno europeo","14/10/2011 11:37","Alto (> 8 mts)",200,"Grande",-68.8302442689,-32.885079448,3,"Parque O'Higgins",1531146.02653,0,0.290428616022641,0
42980,"Pltano","06/10/2011 17:58","Alto (> 8 mts)",152,"Grande",-68.8337238855,-32.8780490009,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.897240001999744,0
20219,"Morera","26/05/2011 13:02","Alto (> 8 mts)",160,"Grande",-68.8604759229,-32.8939298041,5,"Residencial Sur",2423808.92355,1,0.0989198229250189,0
5743,"Morera","04/05/2011 09:54","Bajo (2 - 4 mts)",33,"Mediano",-68.8391763749,-32.8784971764,1,"Parque Central",1655357.93265,0,0.73267740633538,0
38209,"Morera","24/08/2010 11:29","Muy bajo (1 - 2 mts)",12,"Chico",-68.8474149291,-32.8739355463,6,"Residencial Norte",2694682.37982,0,0.488802552454019,0
18627,"Pltano","04/07/2011 11:04","Alto (> 8 mts)",320,"Grande",-68.8356709672,-32.8759566701,1,"Parque Central",1655357.93265,1,0.953874224122468,0
24543,"Morera","27/01/2011 12:35","Alto (> 8 mts)",103,"Grande",-68.8435385389,-32.9015681305,2,"Barrio Civico",2366816.36021,0,0.464845875999965,0
26940,"Fresno europeo","01/11/2011 17:19","Alto (> 8 mts)",200,"Grande",-68.8359621014,-32.8874690516,3,"Parque O'Higgins",1531146.02653,0,0.247493093873883,0
4477,"Morera","28/07/2011 13:56","Medio (4 - 8 mts)",38,"Mediano",-68.8395094802,-32.8679600472,4,"Cuarta Oeste",1173332.70145,0,0.247842423316084,0
11745,"Morera","02/06/2010 11:11","Medio (4 - 8 mts)",55,"Mediano",-68.8502422674,-32.8675600198,6,"Residencial Norte",2694682.37982,0,0.0932070788748381,0
605,"Fresno europeo","08/03/2012 08:22","Medio (4 - 8 mts)",50,"Mediano",-68.8193692492,-32.8679812417,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.964491611240672,0
42386,"Morera","29/09/2011 11:38","Alto (> 8 mts)",160,"Grande",-68.8336516793,-32.876087632,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.447113628012728,0
33271,"Pltano","29/06/2011 11:34","Alto (> 8 mts)",220,"Grande",-68.8553324685,-32.8910185738,5,"Residencial Sur",2423808.92355,0,0.158115743223268,0
24403,"Morera","21/01/2011 09:59","Alto (> 8 mts)",200,"Grande",-68.8446507019,-32.9028701615,2,"Barrio Civico",2366816.36021,0,0.990169063917538,0
28568,"Pltano","23/02/2011 08:32","Alto (> 8 mts)",200,"Grande",-68.8491459316,-32.8910393129,5,"Residencial Sur",2423808.92355,0,0.444653675477582,0
2394,"Morera","21/10/2011 10:26","Medio (4 - 8 mts)",70,"Grande",-68.831519795,-32.8909439174,3,"Parque O'Higgins",1531146.02653,1,0.0618951808674105,0
33219,"Pltano","09/05/2011 12:16","Alto (> 8 mts)",180,"Grande",-68.8546869844,-32.8918480128,5,"Residencial Sur",2423808.92355,0,0.736643149211208,0
7700,"Fresno europeo","24/05/2011 09:20","Medio (4 - 8 mts)",140,"Grande",-68.8523299859,-32.8839832515,5,"Residencial Sur",2423808.92355,0,0.40953852947282,0
13499,"Fresno europeo","31/01/2011 12:30","Muy bajo (1 - 2 mts)",6,"Chico",-68.8515927933,-32.8633415784,6,"Residencial Norte",2694682.37982,0,0.696776678455,0
20633,"Fresno europeo","06/06/2011 10:58","Medio (4 - 8 mts)",73,"Grande",-68.8593019256,-32.8960598601,5,"Residencial Sur",2423808.92355,0,0.00720306786857849,0
4026,"Morera","21/09/2011 12:17","Alto (> 8 mts)",145,"Grande",-68.8305265108,-32.8740233378,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.00957084167469235,0
25118,"Paraiso","11/02/2011 09:54","Alto (> 8 mts)",100,"Grande",-68.8362268882,-32.8989912332,2,"Barrio Civico",2366816.36021,0,0.174232418850636,0
28708,"Fresno europeo","01/03/2011 11:46","Medio (4 - 8 mts)",20,"Chico",-68.8473885323,-32.8906929022,2,"Barrio Civico",2366816.36021,0,0.891843067159458,0
34115,"Morera","09/03/2011 13:38","Alto (> 8 mts)",130,"Grande",-68.8554959589,-32.8733110831,6,"Residencial Norte",2694682.37982,0,0.208504372786225,0
41605,"Pltano","05/05/2011 11:11","Alto (> 8 mts)",172,"Grande",-68.8359676528,-32.8770880535,1,"Parque Central",1655357.93265,0,0.0425622356780587,0
13925,"Fresno europeo","30/11/2011 12:03","Muy bajo (1 - 2 mts)",15,"Chico",-68.8755672575,-32.8657861322,8,"Aeroparque",2203364.73622,0,0.138884010943754,0
30039,"Acacia SP","05/05/2011 09:33","Alto (> 8 mts)",80,"Grande",-68.839853571,-32.8868452203,3,"Parque O'Higgins",1531146.02653,1,0.00172022415084461,0
13534,"Morera","01/02/2011 12:43","Medio (4 - 8 mts)",90,"Grande",-68.8513235421,-32.8642665912,6,"Residencial Norte",2694682.37982,0,0.144020219140056,0
36116,"Morera","05/04/2011 10:46","Alto (> 8 mts)",143,"Grande",-68.8553812591,-32.8772326524,6,"Residencial Norte",2694682.37982,0,0.44746011966937,0
24104,"Fresno europeo","11/01/2011 09:58","Alto (> 8 mts)",110,"Grande",-68.8465482001,-32.9018957979,2,"Barrio Civico",2366816.36021,0,0.376758485451203,0
28153,"Tipa","23/02/2011 16:24","Alto (> 8 mts)",162,"Grande",-68.8484709325,-32.8922783161,2,"Barrio Civico",2366816.36021,0,0.380631139003718,0
34075,"Acacia visco","31/05/2011 13:25","Bajo (2 - 4 mts)",110,"Grande",-68.8564228587,-32.8846854437,5,"Residencial Sur",2423808.92355,0,0.105381242965228,0
47512,"Morera","29/08/2011 14:04","Alto (> 8 mts)",150,"Grande",-68.8267820409,-32.8711084971,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.498591314967151,0
24714,"Pltano","17/02/2011 11:26","Alto (> 8 mts)",250,"Grande",-68.8413962567,-32.8987224929,2,"Barrio Civico",2366816.36021,0,0.208180806319965,0
9966,"Fresno europeo","11/11/2010 13:28","Muy bajo (1 - 2 mts)",5,"Chico",-68.8555827715,-32.8698790667,6,"Residencial Norte",2694682.37982,0,0.935437415688268,0
136,"Morera","29/02/2012 10:08","Bajo (2 - 4 mts)",24,"Mediano",-68.8578758998,-32.864085761,6,"Residencial Norte",2694682.37982,0,0.323242987553952,0
6404,"Acer","17/05/2011 09:14","Medio (4 - 8 mts)",77,"Grande",-68.8538562542,-32.8868664599,5,"Residencial Sur",2423808.92355,0,0.152879190414482,0
11200,"Caducifolio","26/01/2011 10:54","Bajo (2 - 4 mts)",38,"Mediano",-68.8441886229,-32.9028267779,2,"Barrio Civico",2366816.36021,0,0.496169147948456,0
14331,"Acer","01/12/2011 12:44","Bajo (2 - 4 mts)",22,"Mediano",-68.8779954938,-32.8671293432,8,"Aeroparque",2203364.73622,0,0.85377994487617,0
17344,"Acacia SP","05/08/2011 07:46","Alto (> 8 mts)",75,"Grande",-68.835584731,-32.8658379174,4,"Cuarta Oeste",1173332.70145,0,0.745265332216077,0
44056,"Fresno europeo","14/10/2011 12:01","Medio (4 - 8 mts)",130,"Grande",-68.8299414694,-32.886135072,3,"Parque O'Higgins",1531146.02653,0,0.782807837693984,0
6408,"Morera","16/05/2011 13:45","Alto (> 8 mts)",138,"Grande",-68.854076412,-32.8878307962,5,"Residencial Sur",2423808.92355,0,0.878819762510318,0
1423,"Morera","22/11/2011 17:30","Medio (4 - 8 mts)",52,"Mediano",-68.8712893765,-32.8786792542,7,"Residencial Parque",1786336.08966,0,0.549505070800449,0
6049,"Fresno europeo","14/04/2011 12:50","Bajo (2 - 4 mts)",22,"Mediano",-68.8462186554,-32.8813527454,1,"Parque Central",1655357.93265,0,0.492047206602499,0
7760,"Prunas","17/05/2011 09:16","Bajo (2 - 4 mts)",50,"Mediano",-68.8525410887,-32.8860246156,5,"Residencial Sur",2423808.92355,0,0.566303038220628,0
4181,"Paraiso","07/07/2011 09:32","Medio (4 - 8 mts)",70,"Grande",-68.8367114827,-32.874963326,1,"Parque Central",1655357.93265,0,0.544333602865246,0
8849,"Fresno europeo","31/01/2011 13:37","Medio (4 - 8 mts)",48,"Mediano",-68.8538203077,-32.8676856245,6,"Residencial Norte",2694682.37982,0,0.973512215877221,0
6829,"Caducifolio","24/05/2011 10:12","Bajo (2 - 4 mts)",14,"Chico",-68.8616699994,-32.8943042379,5,"Residencial Sur",2423808.92355,0,0.0189254376933427,0
37504,"Paraiso","15/11/2010 10:13","Alto (> 8 mts)",130,"Grande",-68.8562645137,-32.869304623,6,"Residencial Norte",2694682.37982,0,0.330418962120723,0
3525,"Paraiso","05/09/2011 09:42","Medio (4 - 8 mts)",149,"Grande",-68.827269931,-32.8683796263,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.195402026420477,0
26024,"Fresno americano","09/11/2011 16:58","Medio (4 - 8 mts)",130,"Grande",-68.832314723,-32.8861746148,3,"Parque O'Higgins",1531146.02653,0,0.852833815506673,0
40775,"Fresno europeo","25/04/2011 14:42","Alto (> 8 mts)",130,"Grande",-68.8411611061,-32.8845773134,1,"Parque Central",1655357.93265,0,0.0608887150862583,0
7621,"Morera","07/06/2011 09:53","Medio (4 - 8 mts)",66,"Grande",-68.8585294378,-32.8835054737,5,"Residencial Sur",2423808.92355,0,0.837235885994925,0
6515,"Acacia SP","06/05/2011 12:22","Alto (> 8 mts)",120,"Grande",-68.8512490087,-32.8927384979,5,"Residencial Sur",2423808.92355,1,0.556530602503144,0
26825,"Morera","09/11/2011 12:03","Alto (> 8 mts)",230,"Grande",-68.8334305165,-32.8940186274,3,"Parque O'Higgins",1531146.02653,1,0.501856889748558,0
19285,"Morera","13/07/2011 21:16","Alto (> 8 mts)",200,"Grande",-68.8362013612,-32.8698763424,4,"Cuarta Oeste",1173332.70145,0,0.223801050376646,0
39724,"Paraiso","29/04/2011 10:30","Alto (> 8 mts)",125,"Grande",-68.8465766187,-32.8818273798,1,"Parque Central",1655357.93265,0,0.213554033029787,0
1815,"Aguaribay","24/11/2011 13:01","Alto (> 8 mts)",145,"Grande",-68.8709098743,-32.8797547692,7,"Residencial Parque",1786336.08966,0,0.378964191033532,0
6774,"Perenne","23/05/2011 09:19","Bajo (2 - 4 mts)",250,"Grande",-68.8570148154,-32.8950694877,5,"Residencial Sur",2423808.92355,0,0.951677900061468,0
37201,"Morera","14/03/2011 12:00","Alto (> 8 mts)",114,"Grande",-68.8576262618,-32.8725633,6,"Residencial Norte",2694682.37982,0,0.988364831831442,0
874,"Aguaribay","14/12/2011 11:25","Bajo (2 - 4 mts)",50,"Mediano",-68.8802638316,-32.8656702354,8,"Aeroparque",2203364.73622,0,0.333348263322345,0
20976,"lamo criollo","22/06/2011 12:04","Alto (> 8 mts)",195,"Grande",-68.8640388732,-32.9005537452,5,"Residencial Sur",2423808.92355,0,0.283378436117061,0
35324,"Fresno europeo","23/06/2011 10:45","Bajo (2 - 4 mts)",60,"Mediano",-68.854106482,-32.8824958879,5,"Residencial Sur",2423808.92355,0,0.954931980380131,0
37530,"Paraiso","17/11/2010 12:09","Medio (4 - 8 mts)",80,"Grande",-68.8577430087,-32.8705516435,6,"Residencial Norte",2694682.37982,0,0.893396541836371,0
33119,"Acer","27/06/2011 11:43","Medio (4 - 8 mts)",58,"Mediano",-68.8538213008,-32.8903035018,5,"Residencial Sur",2423808.92355,0,0.781269910209019,0
18825,"Morera","09/08/2011 11:36","Alto (> 8 mts)",196,"Grande",-68.8356726797,-32.8690043418,4,"Cuarta Oeste",1173332.70145,0,0.93357148621306,0
34206,"Fresno europeo","03/03/2011 13:30","Medio (4 - 8 mts)",100,"Grande",-68.8528576202,-32.8741832467,6,"Residencial Norte",2694682.37982,0,0.954112483848235,0
27866,"Morera","07/11/2011 08:45","Medio (4 - 8 mts)",62,"Grande",-68.8350432872,-32.8929200099,3,"Parque O'Higgins",1531146.02653,1,0.496894283644924,0
48355,"Morera","17/08/2011 11:01","Bajo (2 - 4 mts)",40,"Mediano",-68.8281831869,-32.8665210218,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.883564014856495,0
16908,"Morera","27/07/2011 10:54","Medio (4 - 8 mts)",41,"Mediano",-68.8388182058,-32.8662830954,4,"Cuarta Oeste",1173332.70145,0,0.648970232089451,0
24264,"Morera","19/01/2011 13:58","Alto (> 8 mts)",200,"Grande",-68.8442186222,-32.9004987891,2,"Barrio Civico",2366816.36021,0,0.172286507785204,0
5702,"Morera","02/05/2011 10:15","Alto (> 8 mts)",175,"Grande",-68.8402421447,-32.8743998893,1,"Parque Central",1655357.93265,0,0.651578201285957,0
533,"Morera","08/03/2012 17:55","Medio (4 - 8 mts)",120,"Grande",-68.8214265293,-32.868357311,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.75436449887607,0
46865,"Morera","09/09/2011 13:03","Alto (> 8 mts)",140,"Grande",-68.833420663,-32.8715547602,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.644656361079413,0
34496,"Morera","29/03/2011 11:07","Medio (4 - 8 mts)",70,"Grande",-68.850416244,-32.875357497,6,"Residencial Norte",2694682.37982,0,0.672774570643987,0
17921,"Morera","04/08/2011 09:07","Alto (> 8 mts)",160,"Grande",-68.8372896517,-32.8668724148,4,"Cuarta Oeste",1173332.70145,0,0.863893109000927,0
5323,"Morera","27/04/2011 11:17","Bajo (2 - 4 mts)",50,"Mediano",-68.8418313875,-32.8777186244,1,"Parque Central",1655357.93265,0,0.386838537050318,0
686,"Perenne","19/07/2011 10:44","Muy bajo (1 - 2 mts)",18,"Chico",-68.8415291368,-32.8637287447,4,"Cuarta Oeste",1173332.70145,0,0.377521901375363,0
17369,"Morera","03/08/2011 09:53","Alto (> 8 mts)",200,"Grande",-68.834700952,-32.864814486,4,"Cuarta Oeste",1173332.70145,0,0.318875759702308,0
42975,"Morera","06/10/2011 18:16","Bajo (2 - 4 mts)",82,"Grande",-68.8337519638,-32.8785206236,1,"Parque Central",1655357.93265,1,0.296089437707102,0
24162,"Fresno americano","24/01/2011 11:14","Alto (> 8 mts)",130,"Grande",-68.8452182807,-32.9020671812,2,"Barrio Civico",2366816.36021,0,0.590067681887272,0
4038,"Morera","23/09/2011 14:39","Medio (4 - 8 mts)",76,"Grande",-68.8262199034,-32.8741045442,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.0817863895865271,0
46314,"Morera","28/09/2011 08:08","Alto (> 8 mts)",168,"Grande",-68.8247133785,-32.8734821555,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.335898592893123,0
8715,"Olmo comun","10/02/2011 08:34","Alto (> 8 mts)",57,"Mediano",-68.8377622774,-32.8995946648,2,"Barrio Civico",2366816.36021,0,0.962576023125378,0
18359,"Paraiso sombrilla","01/08/2011 10:42","Alto (> 8 mts)",115,"Grande",-68.8362551861,-32.8679724851,4,"Cuarta Oeste",1173332.70145,0,0.150768865902547,0
31172,"Olmo bola","07/02/2011 12:19","Bajo (2 - 4 mts)",154,"Grande",-68.8549544166,-32.8639005361,6,"Residencial Norte",2694682.37982,0,0.98302403856613,0
3969,"Paraiso","26/09/2011 10:17","Bajo (2 - 4 mts)",46,"Mediano",-68.8271546156,-32.8778826536,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.387458025939639,0
38347,"Paraiso","09/11/2010 12:33","Alto (> 8 mts)",180,"Grande",-68.8538081487,-32.8699450734,6,"Residencial Norte",2694682.37982,0,0.528685358491599,0
42117,"Acer","04/05/2011 10:33","Medio (4 - 8 mts)",62,"Grande",-68.8423544618,-32.8775310653,1,"Parque Central",1655357.93265,0,0.232354047293186,0
4843,"Palo borracho","27/07/2011 13:11","Medio (4 - 8 mts)",122,"Grande",-68.838526464,-32.8655656112,4,"Cuarta Oeste",1173332.70145,0,0.857903453649617,0
12657,"Catalpa","17/01/2011 11:46","Medio (4 - 8 mts)",90,"Grande",-68.8467592209,-32.8633950829,4,"Cuarta Oeste",1173332.70145,0,0.122395493300962,0
37166,"Morera","07/04/2011 10:25","Alto (> 8 mts)",106,"Grande",-68.8594717507,-32.8783438507,7,"Residencial Parque",1786336.08966,0,0.775298742153242,0
39353,"Morera","01/12/2010 10:07","Alto (> 8 mts)",140,"Grande",-68.8561220252,-32.8721826879,6,"Residencial Norte",2694682.37982,0,0.234818448263348,0
15826,"Jacarand","25/11/2011 11:10","Muy bajo (1 - 2 mts)",14,"Chico",-68.8714969701,-32.8766927983,7,"Residencial Parque",1786336.08966,0,0.613886547543941,0
17722,"Paraiso","18/07/2011 09:32","Bajo (2 - 4 mts)",80,"Grande",-68.8424203326,-32.8673667094,4,"Cuarta Oeste",1173332.70145,0,0.456631295067322,0
47537,"Morera","19/09/2011 14:23","Alto (> 8 mts)",132,"Grande",-68.8263376504,-32.8712349657,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.897431911790935,0
20819,"Morera","30/05/2011 11:03","Alto (> 8 mts)",145,"Grande",-68.8619464808,-32.895836843,5,"Residencial Sur",2423808.92355,0,0.570336143473742,0
16396,"Pltano","03/08/2011 08:58","Alto (> 8 mts)",250,"Grande",-68.8355303625,-32.8660138703,4,"Cuarta Oeste",1173332.70145,0,0.451937285292801,0
18915,"Ligustro","02/08/2011 09:46","Alto (> 8 mts)",100,"Grande",-68.8420892739,-32.8705300676,4,"Cuarta Oeste",1173332.70145,0,0.461151749615827,0
25744,"Morera","03/02/2011 10:49","Alto (> 8 mts)",92,"Grande",-68.8410240065,-32.9027101533,2,"Barrio Civico",2366816.36021,0,0.885151073126974,0
40424,"Pltano","11/04/2011 12:33","Alto (> 8 mts)",175,"Grande",-68.8444067124,-32.8838463255,1,"Parque Central",1655357.93265,0,0.0396545973567857,0
43403,"Morera","27/10/2011 15:53","Medio (4 - 8 mts)",150,"Grande",-68.8315903769,-32.8812554515,3,"Parque O'Higgins",1531146.02653,0,0.915086802851907,0
34700,"Morera","01/04/2011 13:51","Alto (> 8 mts)",195,"Grande",-68.8504864928,-32.877050747,6,"Residencial Norte",2694682.37982,0,0.522644857346264,0
35016,"Morera","31/03/2011 09:41","Alto (> 8 mts)",132,"Grande",-68.8562849429,-32.8800864715,7,"Residencial Parque",1786336.08966,1,0.0481260849922985,0
38390,"Morera","05/11/2010 12:10","Alto (> 8 mts)",230,"Grande",-68.852683244,-32.8690092167,6,"Residencial Norte",2694682.37982,0,0.684595285921297,0
28058,"Morera","16/03/2011 18:24","Alto (> 8 mts)",146,"Grande",-68.8455713597,-32.89318391,2,"Barrio Civico",2366816.36021,1,0.0485155929489052,0
8990,"Perenne","17/01/2011 09:49","Muy bajo (1 - 2 mts)",20,"Chico",-68.8459844074,-32.8679927295,4,"Cuarta Oeste",1173332.70145,0,0.130712560647276,0
39849,"Morera","03/05/2011 13:18","Alto (> 8 mts)",160,"Grande",-68.8441953681,-32.8735306989,1,"Parque Central",1655357.93265,0,0.364613025684221,0
33321,"Morera","24/06/2011 09:50","Alto (> 8 mts)",92,"Grande",-68.8569998068,-32.8907031691,5,"Residencial Sur",2423808.92355,0,0.920876073024388,0
1659,"Morera","23/11/2011 08:34","Bajo (2 - 4 mts)",32,"Mediano",-68.8719009826,-32.8783121372,7,"Residencial Parque",1786336.08966,0,0.0289950957640231,0
34253,"Morera","22/03/2011 12:58","Alto (> 8 mts)",170,"Grande",-68.8524910572,-32.8755709726,6,"Residencial Norte",2694682.37982,0,0.616604803000508,0
36494,"Morera","06/04/2011 11:57","Alto (> 8 mts)",110,"Grande",-68.8549421445,-32.8790267844,6,"Residencial Norte",2694682.37982,0,0.189089981330575,0
43021,"Acacia SP","05/10/2011 09:03","Alto (> 8 mts)",162,"Grande",-68.8323418969,-32.8781561708,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.588213286512984,0
7588,"Fresno europeo","31/05/2011 13:58","Bajo (2 - 4 mts)",40,"Mediano",-68.8577779773,-32.8837211134,5,"Residencial Sur",2423808.92355,0,0.941981926753114,0
46376,"Morera","19/08/2011 12:21","Alto (> 8 mts)",110,"Grande",-68.8330608927,-32.8671816249,4,"Cuarta Oeste",1173332.70145,0,0.421576471180024,0
13304,"Fresno europeo","25/02/2011 09:37","Bajo (2 - 4 mts)",40,"Mediano",-68.8476882197,-32.8657485347,6,"Residencial Norte",2694682.37982,0,0.167860880137268,0
30614,"Jacarand","07/02/2011 10:32","Medio (4 - 8 mts)",85,"Grande",-68.8577085809,-32.8668860345,6,"Residencial Norte",2694682.37982,0,0.353060856052711,0
